system:index,built_frac,dist_water_m,elevation_m,lat,lon,lst_c,ndvi,.geo
21443,0.08398736652452499,2001.2496096189502,870,12.940873112260354,77.68356849897623,38.93398825999998,0.34435329170237944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68356849897623,12.940873112260354]}"
21444,0.18419581663329154,1972.9419656948858,870,12.940858886352746,77.68494988174156,40.10978714000004,0.19841178696920836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68494988174156,12.940858886352746]}"
21445,0.5577285105828196,1955.7607215607948,869,12.94084465314479,77.68633126285721,39.335605610000016,0.26788294160898257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68633126285721,12.94084465314479]}"
21446,0.6742213314864784,1950.0,870,12.940830412636524,77.68771264232232,37.43176847000001,0.36346694544315805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68771264232232,12.940830412636524]}"
21447,0.7090844672638923,1955.7607215607948,869,12.940816164827988,77.68909402013605,37.42322342000003,0.2615994879941935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68909402013605,12.940816164827988]}"
21448,0.7275254933629185,1972.9419656948858,870,12.94080190971922,77.69047539629756,39.16983164000001,0.25367127096419184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69047539629756,12.94080190971922]}"
21449,0.7350676096975803,2001.2496096189502,872,12.940787647310264,77.69185677080598,38.54775200000006,0.26069211087658795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69185677080598,12.940787647310264]}"
21450,0.7327930538449436,2040.2205763103166,879,12.94077337760116,77.69323814366051,37.27283054000003,0.22618847095712563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69323814366051,12.94077337760116]}"
21451,0.7323490204289556,2001.2496096189502,878,12.940759100591949,77.69461951486026,37.61121452000003,0.1987217282611259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69461951486026,12.940759100591949]}"
21452,0.728372041718103,1972.9419656948858,880,12.94074481628267,77.69600088440441,39.12197936000001,0.17501269831784633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69600088440441,12.94074481628267]}"
21453,0.6647649254882708,1955.7607215607948,879,12.940730524673365,77.69738225229212,40.04142674000002,0.15767312886092547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69738225229212,12.940730524673365]}"
21454,0.5622914714040235,1950.0,877,12.940716225764072,77.6987636185225,39.046782920000055,0.17572062434122915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6987636185225,12.940716225764072]}"
21455,0.6560654990607873,1955.7607215607948,879,12.940701919554837,77.70014498309475,39.521887700000036,0.17938099316688186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70014498309475,12.940701919554837]}"
21456,0.7339561242843047,1972.9419656948858,875,12.940687606045698,77.70152634600801,38.37343298000002,0.17004960327010488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70152634600801,12.940687606045698]}"
21457,0.736546759144403,2001.2496096189502,875,12.940673285236695,77.70290770726142,38.428121300000015,0.2536794025106625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70290770726142,12.940673285236695]}"
21458,0.736546759144403,2040.2205763103166,879,12.94065895712787,77.70428906685416,38.50502675000001,0.23844364882484165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70428906685416,12.94065895712787]}"
21459,0.5950468862429261,2089.258241577618,872,12.940644621719262,77.70567042478535,37.283084600000024,0.45299895998363116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70567042478535,12.940644621719262]}"
21460,0.5042612189427018,2147.673159491453,868,12.940630279010914,77.70705178105419,38.855373800000024,0.3108008491906791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70705178105419,12.940630279010914]}"
21461,0.13745022215880454,2214.72345903501,867,12.940615929002865,77.70843313565979,39.258700160000046,0.3576592637148466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70843313565979,12.940615929002865]}"
21462,0.3033936033025384,2289.650628371062,866,12.940601571695158,77.70981448860134,39.378330860000034,0.2730893252751788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70981448860134,12.940601571695158]}"
21463,0.48780873615760356,2371.7082451262845,865,12.940587207087832,77.71119583987796,38.687890820000035,0.32216677521179354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71119583987796,12.940587207087832]}"
21464,0.38567440875340253,2460.182920028509,866,12.940572835180928,77.71257718948884,39.86368970000004,0.21773567593610657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71257718948884,12.940572835180928]}"
21465,0.18535598390735686,2418.677324489565,866,12.94055845597449,77.7139585374331,38.756251220000024,0.26701887771931626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7139585374331,12.94055845597449]}"
21466,0.3896433539921418,2347.871376374779,863,12.940544069468555,77.71533988370992,37.93250840000002,0.35093818702387664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71533988370992,12.940544069468555]}"
21467,0.6116950998548418,2284.7319317591728,865,12.940529675663164,77.71672122831845,37.071167360000004,0.37145906456922545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71672122831845,12.940529675663164]}"
21468,0.6059760658536106,2229.910312097776,865,12.940515274558361,77.71810257125782,39.87394376000003,0.3432220743319341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71810257125782,12.940515274558361]}"
21469,0.7020995375933126,2184.0329667841556,869,12.940500866154188,77.71948391252721,41.20355354000003,0.225824858613781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71948391252721,12.940500866154188]}"
21470,0.7464142425451428,2147.673159491453,870,12.94048645045068,77.72086525212576,39.750895040000046,0.16929302038588423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72086525212576,12.94048645045068]}"
21471,0.5484583788784221,2121.3203435596424,874,12.940472027447884,77.72224659005263,38.46571951999999,0.32951953925244476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72224659005263,12.940472027447884]}"
21472,0.4752242052927613,2105.35032714273,875,12.940457597145837,77.723627926307,35.767192730000005,0.5039800910568274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.723627926307,12.940457597145837]}"
21473,0.7166081303730607,2100.0,874,12.940443159544582,77.72500926088799,35.95518383000004,0.4867729066138927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72500926088799,12.940443159544582]}"
21474,0.7166081303730607,2100.0,874,12.940428714644161,77.72639059379475,37.322391830000015,0.23513756839618527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72639059379475,12.940428714644161]}"
21475,0.726848870748654,2040.2205763103166,872,12.940414262444614,77.72777192502646,39.07925411000002,0.31357465269500057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72777192502646,12.940414262444614]}"
21476,0.6908801684621722,1920.9372712298546,871,12.940399802945983,77.72915325458226,40.25334398000001,0.28302116866647165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72915325458226,12.940399802945983]}"
21477,0.7366907084360719,1806.2391868188445,869,12.940385336148307,77.73053458246129,38.66396468000005,0.250503392427227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73053458246129,12.940385336148307]}"
21478,0.7291513134259731,1697.0562748477141,864,12.94037086205163,77.73191590866273,39.62101028000001,0.24012102021341197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73191590866273,12.94037086205163]}"
21479,0.7225371827371418,1594.5218719101974,867,12.94035638065599,77.73329723318574,39.42447413000002,0.2923473613342358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73329723318574,12.94035638065599]}"
21480,0.7157439227448776,1500.0,871,12.940341891961433,77.73467855602944,38.804103500000025,0.26429814356082404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73467855602944,12.940341891961433]}"
21481,0.737149172113277,1415.0971698084904,868,12.940327395967994,77.73605987719301,38.42983031000003,0.27886777126197687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73605987719301,12.940327395967994]}"
21482,0.7243923387723044,1341.640786499874,870,12.940312892675719,77.7374411966756,38.22474911000003,0.24669012586839595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7374411966756,12.940312892675719]}"
21483,0.7270314788911492,1281.6005617976296,872,12.94029838208465,77.73882251447637,38.445211400000034,0.16702503098706026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73882251447637,12.94029838208465]}"
21484,0.7239767495775595,1236.9316876852981,872,12.940283864194825,77.74020383059447,38.54775200000006,0.2575276199449612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74020383059447,12.940283864194825]}"
21485,0.736088382313028,1209.3386622447824,873,12.940269339006285,77.74158514502902,39.200593819999995,0.34109525717279415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74158514502902,12.940269339006285]}"
21486,0.73960104980506,1200.0,872,12.940254806519075,77.74296645777923,38.58193219999998,0.18615277514081377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74296645777923,12.940254806519075]}"
21487,0.7243036857107654,1209.3386622447824,876,12.940240266733236,77.74434776884424,38.41444922000005,0.19495807211067903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74434776884424,12.940240266733236]}"
21488,0.7155114599736407,1236.9316876852981,875,12.940225719648804,77.74572907822316,39.58853909000001,0.1846766917926591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74572907822316,12.940225719648804]}"
21489,0.7398243137868121,1281.6005617976296,871,12.94021116526583,77.7471103859152,39.824382470000046,0.21421569469363133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7471103859152,12.94021116526583]}"
21490,0.7398243137868121,1341.640786499874,868,12.940196603584344,77.7484916919195,38.86050083000001,0.2620819403100145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7484916919195,12.940196603584344]}"
21491,0.7438984169857576,1415.0971698084904,868,12.940182034604396,77.7498729962352,38.13246257000003,0.2809159861664439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7498729962352,12.940182034604396]}"
21492,0.7583673774497584,1500.0,874,12.940167458326025,77.75125429886145,38.00428682000006,0.2425763159026712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75125429886145,12.940167458326025]}"
21493,0.7126352684572339,1594.5218719101974,877,12.940152874749272,77.75263559979742,38.81435756000002,0.2786646219869544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75263559979742,12.940152874749272]}"
21494,0.45748273481149226,1697.0562748477141,874,12.940138283874177,77.75401689904227,39.28775332999999,0.44028469089446537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75401689904227,12.940138283874177]}"
21495,0.5391497726086527,1806.2391868188445,875,12.940123685700787,77.75539819659512,40.55925677000002,0.3821679299604829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75539819659512,12.940123685700787]}"
21496,0.4816998785827309,1920.9372712298546,878,12.940109080229137,77.75677949245518,40.656670340000005,0.39529705954765415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75677949245518,12.940109080229137]}"
21497,0.5458931534085423,2040.2205763103166,883,12.940094467459273,77.75816078662154,40.59172796000004,0.35470742922879284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75816078662154,12.940094467459273]}"
21498,0.7404936535749584,2163.3307652783933,886,12.940079847391234,77.75954207909342,39.54410483000001,0.2696991683993481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75954207909342,12.940079847391234]}"
21499,0.7507444024085999,2289.650628371062,889,12.940065220025064,77.76092336986991,39.64493642000002,0.30680523741169513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76092336986991,12.940065220025064]}"
21500,0.5593230410013348,2418.677324489565,888,12.940050585360805,77.76230465895021,41.02581650000002,0.3201361464853505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76230465895021,12.940050585360805]}"
21501,0.5707699209451675,2550.0,888,12.940035943398494,77.76368594633348,41.330020280000014,0.29664861962264205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76368594633348,12.940035943398494]}"
21502,0.7353956719161943,2683.281572999748,885,12.940021294138177,77.76506723201884,41.56415464999998,0.24807360800150158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76506723201884,12.940021294138177]}"
21503,0.7250418496550992,2818.2441342083903,880,12.940006637579895,77.76644851600545,40.424244980000026,0.2866156916943713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76644851600545,12.940006637579895]}"
21504,0.6911406596191227,2954.6573405388312,878,12.93999197372369,77.76782979829248,37.412969360000034,0.5367470787271058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76782979829248,12.93999197372369]}"
21505,0.45219550374895334,3092.329219213246,876,12.939977302569602,77.76921107887907,37.25574044000001,0.44715563227640265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76921107887907,12.939977302569602]}"
21506,0.13764263037592173,3231.0988842807024,875,12.939962624117674,77.7705923577644,38.086319300000014,0.48318057649432644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7705923577644,12.939962624117674]}"
21507,0.14053518243599683,3370.830758136635,872,12.939947938367947,77.7719736349476,40.690850539999985,0.3729395120688591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7719736349476,12.939947938367947]}"
21508,0.3745999273378402,3511.4099732158875,865,12.939933245320466,77.77335491042783,39.550940870000005,0.40837597979323637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77335491042783,12.939933245320466]}"
21509,0.25457891169935465,3652.7386985657763,863,12.939918544975269,77.77473618420424,39.22110194000001,0.45127441305409527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77473618420424,12.939918544975269]}"
21510,0.04950449161697179,3794.7331922020553,861,12.939903837332398,77.776117456276,37.44885857000003,0.5071795061678539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.776117456276,12.939903837332398]}"
21511,0.06600458407774568,3891.336531321854,862,12.939889122391898,77.77749872664225,36.17906414000004,0.5508844548924634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77749872664225,12.939889122391898]}"
21512,0.4021142143756151,3962.953444086872,863,12.939874400153808,77.77887999530215,38.95449638000002,0.3576225677512731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77887999530215,12.939874400153808]}"
21513,0.6979510099627078,4038.873605350878,866,12.939859670618173,77.78026126225485,38.402486150000016,0.3743894842436567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78026126225485,12.939859670618173]}"
21514,0.6710863832850009,4118.859065323794,868,12.939844933785032,77.78164252749953,37.71717314000003,0.4969656594600488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78164252749953,12.939844933785032]}"
21515,0.5007746872724965,4202.67771783657,867,12.939830189654426,77.78302379103529,36.99938894000002,0.5154253894173902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78302379103529,12.939830189654426]}"
21516,0.20361113920807838,4290.104893822528,864,12.9398154382264,77.78440505286133,39.08267213000002,0.3297548700337122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78440505286133,12.9398154382264]}"
21517,0.4563503861427307,4380.9245599530705,865,12.939800679500996,77.7857863129768,38.73403409000002,0.379240461446249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7857863129768,12.939800679500996]}"
21518,0.7160398960113525,4474.930167052889,864,12.939785913478255,77.78716757138083,39.09634421000001,0.39366012092376684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78716757138083,12.939785913478255]}"
21519,0.634620726108551,4522.4440295044005,864,12.939771140158218,77.7885488280726,38.97158648000004,0.4680595384405299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7885488280726,12.939771140158218]}"
21520,0.52572235558182,4373.213921133975,864,12.939756359540928,77.78993008305126,37.83338581999999,0.5103704966473464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78993008305126,12.939756359540928]}"
21521,0.22138908877968788,4224.038352098617,862,12.93974157162643,77.79131133631596,40.81389926000003,0.38812132660289356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79131133631596,12.93974157162643]}"
21522,0.15377034456469119,4074.923312161837,862,12.93972677641476,77.79269258786584,38.28456446000001,0.5225415600813864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79269258786584,12.93972677641476]}"
21523,0.1437781611457467,750.0,817,12.944514561477272,77.45148670606035,38.86220983999999,0.4009825923454843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45148670606035,12.944514561477272]}"
21524,0.40870127477683127,636.3961030678927,824,12.944501561180994,77.45286836140983,41.72651060000001,0.40574054916020885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45286836140983,12.944501561180994]}"
21525,0.25501452037133276,540.8326913195983,819,12.944488553577058,77.45425001525177,41.34198335000002,0.36177093871678934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45425001525177,12.944488553577058]}"
21526,0.2088775634765625,474.3416490252569,812,12.944475538665497,77.45563166758532,42.786096799999996,0.3640142344602281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45563166758532,12.944475538665497]}"
21527,0.44850914273411036,450.0,809,12.944462516446352,77.45701331840964,42.6835562,0.47343520702066916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45701331840964,12.944462516446352]}"
21528,0.4570520017296076,450.0,808,12.944449486919657,77.45839496772388,40.924984910000035,0.3696941785951531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45839496772388,12.944449486919657]}"
21529,0.36644467804580927,450.0,803,12.944436450085451,77.45977661552719,39.016020740000016,0.4830731307463527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45977661552719,12.944436450085451]}"
21530,0.36644467804580927,450.0,814,12.944423405943771,77.46115826181872,40.82415331999999,0.30964985010703083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46115826181872,12.944423405943771]}"
21531,0.5794602209934965,474.3416490252569,816,12.944410354494655,77.46253990659764,40.79680916000001,0.40299155088015237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46253990659764,12.944410354494655]}"
21532,0.5428439053939655,540.8326913195983,820,12.944397295738137,77.46392154986309,40.834407380000016,0.2810551920071811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46392154986309,12.944397295738137]}"
21533,0.7357480498030782,636.3961030678927,823,12.944384229674258,77.46530319161423,39.44840027000001,0.383680553350093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46530319161423,12.944384229674258]}"
21534,0.7299093391047791,750.0,825,12.944371156303053,77.46668483185019,38.99551262,0.3116566703707026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46668483185019,12.944371156303053]}"
21535,0.7461505264509469,874.6427842267951,820,12.94435807562456,77.46806647057016,39.132233420000034,0.3380740685986524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46806647057016,12.94435807562456]}"
21536,0.6332328660646453,1006.2305898749054,813,12.944344987638816,77.46944810777329,39.573158000000035,0.3664448477515627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46944810777329,12.944344987638816]}"
21537,0.6442968096816912,1142.3659658795864,811,12.94433189234586,77.4708297434587,40.35588458000001,0.42966637261565604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4708297434587,12.94433189234586]}"
21538,0.7353166552493349,1281.6005617976296,823,12.944318789745726,77.47221137762556,39.38858492000003,0.39805506095055465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47221137762556,12.944318789745726]}"
21539,0.7342306657228619,1423.0249470757708,826,12.944305679838452,77.47359301027302,40.94378402000004,0.30917251408429675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47359301027302,12.944305679838452]}"
21540,0.7465197483543307,1566.0459763365825,832,12.944292562624078,77.47497464140025,40.58489192000002,0.3168783586081061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47497464140025,12.944292562624078]}"
21541,0.7297663097269833,1710.2631376487068,837,12.944279438102638,77.4763562710064,41.38470860000001,0.3782870305135658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4763562710064,12.944279438102638]}"
21542,0.6923664977075532,1830.9833423600553,835,12.944266306274175,77.4777378990906,42.60665075,0.3711871579915637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4777378990906,12.944266306274175]}"
21543,0.7377805836731568,1920.9372712298546,831,12.94425316713872,77.47911952565202,40.42766300000005,0.37133023862556125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47911952565202,12.94425316713872]}"
21544,0.7378741283901036,2018.0436070610565,826,12.944240020696313,77.48050115068982,39.48087146,0.3357207760970656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48050115068982,12.944240020696313]}"
21545,0.7082885676063597,2121.3203435596424,821,12.944226866946993,77.48188277420314,38.506735760000026,0.42850941678918986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48188277420314,12.944226866946993]}"
21546,0.7082885676063597,2229.910312097776,818,12.944213705890794,77.48326439619115,38.45546546000003,0.42484163600455627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48326439619115,12.944213705890794]}"
21547,0.7245091651566327,2343.074902771996,826,12.94420053752776,77.48464601665297,38.57509615999999,0.3110064089784387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48464601665297,12.94420053752776]}"
21548,0.7568664816208184,2460.182920028509,830,12.944187361857919,77.48602763558779,37.749644330000024,0.309685041885924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48602763558779,12.944187361857919]}"
21549,0.7561483217868954,2580.697580112788,824,12.944174178881315,77.48740925299475,38.22816713,0.2740925770407453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48740925299475,12.944174178881315]}"
21550,0.7395748049020767,2704.163456597992,820,12.944160988597986,77.488790868873,38.10682742,0.3063313627124141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.488790868873,12.944160988597986]}"
21551,0.7517230792436749,2830.194339616981,825,12.944147791007966,77.4901724832217,37.879529090000005,0.25305224074767224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4901724832217,12.944147791007966]}"
21552,0.7490530610084534,2958.462438497403,832,12.944134586111295,77.49155409603998,37.474493720000055,0.20468007321926188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49155409603998,12.944134586111295]}"
21553,0.759043593192473,3088.6890422961,835,12.944121373908011,77.49293570732704,37.80775067000002,0.27435617425526726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49293570732704,12.944121373908011]}"
21554,0.7470206937287003,3220.636583037583,840,12.94410815439815,77.49431731708198,39.17666768000001,0.30633035843191786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49431731708198,12.94410815439815]}"
21555,0.7450573035748675,3354.1019662496847,837,12.94409492758175,77.495698925304,39.04336490000003,0.2787483642055487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.495698925304,12.94409492758175]}"
21556,0.4661031160503626,3488.9110048839025,846,12.944081693458848,77.49708053199221,36.334584050000046,0.5335411490864685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49708053199221,12.944081693458848]}"
21557,0.396898889914155,3624.913792078372,844,12.944068452029484,77.4984621371458,36.18760918999999,0.4370093460515035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4984621371458,12.944068452029484]}"
21558,0.401823480729945,3761.980861195336,834,12.944055203293694,77.4998437407639,36.32774801000002,0.4788713593410711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4998437407639,12.944055203293694]}"
21559,0.2795820852043107,3900.0,845,12.944041947251518,77.50122534284567,35.80649996,0.6070361229526586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50122534284567,12.944041947251518]}"
21560,0.5471570102963597,4038.873605350878,849,12.94402868390299,77.50260694339028,37.31726480000003,0.5822795217970433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50260694339028,12.94402868390299]}"
21561,0.2991399506572634,4178.516483155236,849,12.94401541324815,77.50398854239685,37.19079806000002,0.6073597626093408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50398854239685,12.94401541324815]}"
21562,0.2991399506572634,4318.854014666391,845,12.944002135287038,77.50537013986458,35.78940985999998,0.6385328303947839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50537013986458,12.944002135287038]}"
21563,0.12781586591154337,4459.820624195552,834,12.943988850019688,77.50675173579256,35.266452800000025,0.6616723587088247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50675173579256,12.943988850019688]}"
21564,0.12928203120827675,4601.3584950533905,828,12.943975557446137,77.50813333018,35.987655020000034,0.5242544080827385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50813333018,12.943975557446137]}"
21565,0.052003428572788835,4743.416490252569,826,12.94396225756643,77.50951492302603,35.922712639999986,0.5297898431223307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50951492302603,12.94396225756643]}"
21566,0.15447720978409052,4885.949242470699,822,12.943948950380596,77.5108965143298,35.47153400000002,0.5086729964871833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5108965143298,12.943948950380596]}"
21567,0.22177695506252348,5028.916384272064,822,12.943935635888678,77.51227810409048,35.86973333,0.566293266361975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51227810409048,12.943935635888678]}"
21568,0.18208316178061068,5172.28189487,819,12.943922314090715,77.5136596923072,42.72457244000003,0.35118476415442546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5136596923072,12.943922314090715]}"
21569,0.37357284128665924,5031.1529493745265,816,12.94390898498674,77.51504127897914,39.99357445999999,0.5093032128137294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51504127897914,12.94390898498674]}"
21570,0.3141614815685898,4883.646178829912,809,12.943895648576797,77.51642286410544,37.495001839999986,0.47669852917511496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51642286410544,12.943895648576797]}"
21571,0.39188486430794,4736.296021154083,822,12.943882304860919,77.51780444768524,39.02627480000001,0.4209244857911185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51780444768524,12.943882304860919]}"
21572,0.7419649979565293,4589.117562233507,826,12.943868953839146,77.51918602971772,39.58341206,0.20385896247467977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51918602971772,12.943868953839146]}"
21573,0.742465240182355,4442.1278684882545,829,12.943855595511517,77.520567610202,40.84124342000001,0.20580664803077683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.520567610202,12.943855595511517]}"
21574,0.7338787607150152,4295.346318982906,826,12.943842229878069,77.52194918913726,40.885677680000015,0.24837470558952673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52194918913726,12.943842229878069]}"
21575,0.7430038886377588,4148.795005781799,819,12.94382885693884,77.52333076652266,40.02775466000003,0.30977958484913326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52333076652266,12.94382885693884]}"
21576,0.737358944141306,4002.4992192379004,823,12.943815476693867,77.52471234235733,42.12470993000002,0.23672138624319222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52471234235733,12.943815476693867]}"
21577,0.7288670568959787,3856.4880396547323,827,12.943802089143192,77.52609391664043,41.47015910000002,0.18679648207040309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52609391664043,12.943802089143192]}"
21578,0.7288670568959787,3710.7950630558944,827,12.943788694286848,77.52747548937113,40.42937201000001,0.1838915828208235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52747548937113,12.943788694286848]}"
21579,0.7065940659958869,3565.459297201414,819,12.943775292124878,77.52885706054856,40.66692440000003,0.27182383737194765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52885706054856,12.943775292124878]}"
